frame,time_seconds,player_id,confidence,x1,y1,x2,y2,ground_x,ground_y,inside_forward50,zone
153,3.06,36,0.612,204.01,592.67,238.36,674.01,221.19,674.01,True,left_pocket
153,3.06,37,0.7238,891.8,580.59,918.8,655.57,905.3,655.57,True,left_half_forward
153,3.06,39,0.646,1431.23,643.57,1465.06,736.31,1448.15,736.31,True,central_corridor
153,3.06,47,0.5177,278.9,574.04,305.37,633.56,292.13,633.56,True,left_pocket
153,3.06,18,0.5851,1461.89,634.2,1500.96,732.01,1481.42,732.01,True,central_corridor
153,3.06,35,0.636,659.67,663.3,692.83,746.58,676.25,746.58,True,left_pocket
153,3.06,64,0.5721,609.66,658.56,641.95,739.22,625.81,739.22,True,left_pocket
154,3.08,2,0.6766,1465.13,849.62,1517.44,975.53,1491.28,975.53,False,outside
154,3.08,29,0.4759,1248.72,734.66,1302.04,879.06,1275.38,879.06,True,central_corridor
154,3.08,36,0.5448,203.03,596.51,237.02,673.44,220.03,673.44,True,left_pocket
154,3.08,37,0.7396,890.57,581.11,917.13,658.02,903.85,658.02,True,left_half_forward
154,3.08,39,0.6521,1431.65,643.24,1465.67,738.41,1448.66,738.41,True,central_corridor
154,3.08,47,0.5433,279.34,574.34,305.41,633.26,292.38,633.26,True,left_pocket
154,3.08,18,0.5932,1462.39,634.75,1501.21,735.08,1481.8,735.08,True,central_corridor
154,3.08,35,0.6016,657.36,662.27,688.18,748.14,672.77,748.14,True,left_pocket
154,3.08,64,0.6058,607.25,659.65,637.94,737.6,622.6,737.6,True,left_pocket
155,3.1,2,0.6561,1465.37,849.92,1517.4,975.59,1491.38,975.59,False,outside
155,3.1,29,0.4935,1248.7,735.31,1302.75,879.0,1275.73,879.0,True,central_corridor
155,3.1,36,0.5234,201.49,599.26,234.23,674.2,217.86,674.2,True,left_pocket
155,3.1,37,0.7291,889.55,582.34,916.14,659.06,902.84,659.06,True,left_half_forward
155,3.1,39,0.6675,1432.4,643.49,1465.97,739.53,1449.18,739.53,True,central_corridor
155,3.1,47,0.5372,280.85,574.51,306.52,633.23,293.69,633.23,True,left_pocket
155,3.1,18,0.6024,1464.36,636.29,1502.22,737.76,1483.29,737.76,True,central_corridor
155,3.1,35,0.6314,654.7,665.2,683.9,750.33,669.3,750.33,True,left_pocket
155,3.1,64,0.6276,599.69,659.3,631.33,735.5,615.51,735.5,True,left_pocket
155,3.1,43,0.3558,778.31,514.27,805.74,570.48,792.02,570.48,True,left_half_forward
156,3.12,2,0.6595,1465.44,849.92,1517.3,975.47,1491.37,975.47,False,outside
156,3.12,29,0.4953,1248.63,735.37,1302.99,878.93,1275.81,878.93,True,central_corridor
156,3.12,36,0.5207,200.93,600.11,233.47,674.58,217.2,674.58,True,left_pocket
156,3.12,37,0.7318,889.24,582.77,915.7,659.52,902.47,659.52,True,left_half_forward
156,3.12,39,0.6628,1432.77,643.48,1466.09,739.89,1449.43,739.89,True,central_corridor
156,3.12,47,0.5461,281.48,574.45,307.17,633.02,294.32,633.02,True,left_pocket
156,3.12,18,0.6048,1465.0,636.88,1502.52,738.79,1483.76,738.79,True,central_corridor
156,3.12,35,0.6298,654.07,666.3,682.55,750.99,668.31,750.99,True,left_pocket
156,3.12,64,0.6171,597.01,659.21,629.02,734.33,613.02,734.33,True,left_pocket
156,3.12,43,0.3612,778.43,514.29,805.96,570.43,792.19,570.43,True,left_half_forward
157,3.14,2,0.6749,1465.38,849.93,1517.38,975.62,1491.38,975.62,False,outside
157,3.14,29,0.4163,1255.22,745.71,1305.56,880.9,1280.39,880.9,True,central_corridor
157,3.14,36,0.5054,200.45,603.68,232.38,676.59,216.41,676.59,True,left_pocket
157,3.14,37,0.7022,888.29,584.56,915.98,659.31,902.13,659.31,True,left_half_forward
157,3.14,39,0.6724,1433.12,644.98,1467.88,739.85,1450.5,739.85,True,central_corridor
157,3.14,47,0.5728,282.35,574.05,307.61,632.2,294.98,632.2,True,left_pocket
157,3.14,18,0.5679,1466.59,637.76,1503.13,738.11,1484.86,738.11,True,central_corridor
157,3.14,35,0.6782,652.35,668.54,680.96,750.41,666.66,750.41,True,left_pocket
157,3.14,64,0.5248,590.13,659.8,628.43,740.03,609.28,740.03,True,left_pocket
157,3.14,17,0.3788,1270.26,501.34,1290.21,546.62,1280.23,546.62,True,central_corridor
158,3.16,2,0.6625,1465.61,849.98,1517.34,975.59,1491.47,975.59,False,outside
158,3.16,29,0.4099,1258.29,749.67,1306.66,881.7,1282.48,881.7,True,central_corridor
158,3.16,36,0.5014,200.16,605.04,231.99,677.38,216.07,677.38,True,left_pocket
158,3.16,37,0.7039,887.83,584.82,916.03,659.48,901.93,659.48,True,left_half_forward
158,3.16,39,0.6802,1433.11,645.32,1468.45,739.76,1450.78,739.76,True,central_corridor
158,3.16,47,0.5602,282.57,573.92,308.0,631.76,295.28,631.76,True,left_pocket
158,3.16,18,0.5698,1467.13,637.92,1503.25,737.77,1485.19,737.77,True,central_corridor
158,3.16,35,0.6667,651.8,668.89,680.5,750.06,666.15,750.06,True,left_pocket
158,3.16,64,0.514,587.41,659.71,627.97,741.77,607.69,741.77,True,left_pocket
158,3.16,17,0.388,1270.26,500.31,1290.54,546.88,1280.4,546.88,True,central_corridor
159,3.18,2,0.6637,1465.85,850.12,1517.28,975.44,1491.57,975.44,False,outside
159,3.18,29,0.3909,1260.04,754.08,1307.22,882.06,1283.63,882.06,True,central_corridor
159,3.18,36,0.5045,200.16,605.5,231.86,677.78,216.01,677.78,True,left_pocket
159,3.18,37,0.6979,887.73,585.17,916.03,659.41,901.88,659.41,True,left_half_forward
159,3.18,39,0.6707,1433.06,645.34,1468.66,739.81,1450.86,739.81,True,central_corridor
159,3.18,47,0.5636,282.79,574.1,308.17,631.61,295.48,631.61,True,left_pocket
159,3.18,18,0.5508,1467.5,637.98,1503.13,737.49,1485.32,737.49,True,central_corridor
159,3.18,35,0.6655,651.69,668.93,680.37,749.89,666.03,749.89,True,left_pocket
159,3.18,64,0.5108,586.58,659.75,627.9,742.31,607.24,742.31,True,left_pocket
159,3.18,17,0.3603,1270.31,500.01,1290.76,546.8,1280.53,546.8,True,central_corridor
160,3.2,2,0.6683,1465.74,849.03,1518.05,974.89,1491.89,974.89,False,outside
160,3.2,29,0.3773,1266.28,765.17,1309.74,882.04,1288.01,882.04,True,central_corridor
160,3.2,36,0.4606,199.9,605.15,230.51,680.01,215.2,680.01,True,left_pocket
160,3.2,37,0.6955,886.13,586.62,916.48,659.49,901.31,659.49,True,left_half_forward
160,3.2,39,0.7413,1433.4,646.45,1471.73,739.21,1452.57,739.21,True,central_corridor
160,3.2,47,0.5802,282.78,573.63,309.67,634.85,296.22,634.85,True,left_pocket
160,3.2,18,0.4715,1469.67,637.74,1505.19,737.04,1487.43,737.04,True,central_corridor
160,3.2,35,0.6565,646.9,670.23,675.26,751.68,661.08,751.68,True,left_pocket
160,3.2,64,0.5415,581.41,658.61,622.89,742.77,602.15,742.77,True,left_pocket
160,3.2,17,0.4148,1270.48,499.36,1293.3,549.5,1281.89,549.5,True,central_corridor
160,3.2,43,0.3625,780.71,515.64,807.83,571.8,794.27,571.8,True,left_half_forward
161,3.22,2,0.6732,1465.82,848.57,1518.36,974.8,1492.09,974.8,False,outside
161,3.22,29,0.4286,1268.81,769.67,1310.95,884.15,1289.88,884.15,True,central_corridor
161,3.22,36,0.5342,199.81,607.44,227.01,685.19,213.41,685.19,True,left_pocket
161,3.22,37,0.7181,884.8,587.93,915.86,658.86,900.33,658.86,True,left_half_forward
161,3.22,39,0.743,1433.32,648.43,1472.34,740.56,1452.83,740.56,True,central_corridor
161,3.22,47,0.6123,283.18,574.23,310.68,639.54,296.93,639.54,True,left_pocket
161,3.22,18,0.4918,1469.85,637.86,1506.54,737.19,1488.19,737.19,True,central_corridor
161,3.22,35,0.6304,641.31,670.81,672.01,754.26,656.66,754.26,True,left_pocket
161,3.22,64,0.6642,575.19,658.81,611.12,742.47,593.15,742.47,True,left_pocket
161,3.22,17,0.4284,1270.97,496.47,1294.85,550.72,1282.91,550.72,True,central_corridor
161,3.22,43,0.4304,780.75,514.99,808.51,572.18,794.63,572.18,True,left_half_forward
161,3.22,41,0.3597,1119.58,552.98,1145.9,627.05,1132.74,627.05,True,left_half_forward
162,3.24,2,0.6588,1465.62,848.25,1518.54,974.78,1492.08,974.78,False,outside
162,3.24,29,0.4296,1269.57,768.73,1311.27,884.81,1290.42,884.81,True,central_corridor
162,3.24,36,0.5287,199.74,608.52,225.74,687.54,212.74,687.54,True,left_pocket
162,3.24,37,0.7121,884.33,588.21,915.38,658.3,899.85,658.3,True,left_half_forward
162,3.24,39,0.7371,1433.12,648.99,1472.49,741.04,1452.81,741.04,True,central_corridor
162,3.24,47,0.6081,283.14,574.45,311.11,641.5,297.13,641.5,True,left_pocket
162,3.24,18,0.4835,1469.96,637.57,1507.11,737.2,1488.53,737.2,True,central_corridor
162,3.24,35,0.6284,639.47,671.04,670.73,755.38,655.1,755.38,True,left_pocket
162,3.24,64,0.6516,572.88,658.8,606.78,742.05,589.83,742.05,True,left_pocket
162,3.24,17,0.4361,1270.97,494.94,1295.42,551.06,1283.2,551.06,True,central_corridor
162,3.24,43,0.4268,780.91,514.77,808.74,572.57,794.83,572.57,True,left_half_forward
162,3.24,65,0.3632,1249.15,743.88,1281.67,855.34,1265.41,855.34,True,central_corridor
162,3.24,41,0.3559,1119.56,553.16,1146.02,627.78,1132.79,627.78,True,left_half_forward
163,3.26,2,0.6804,1465.61,848.13,1518.67,974.62,1492.14,974.62,False,outside
163,3.26,29,0.5166,1269.22,760.88,1311.1,884.9,1290.16,884.9,True,central_corridor
163,3.26,36,0.6154,198.46,611.05,224.99,689.95,211.72,689.95,True,left_pocket
163,3.26,37,0.7043,883.71,588.35,914.48,657.03,899.1,657.03,True,left_half_forward
163,3.26,39,0.711,1434.33,649.61,1472.97,740.6,1453.65,740.6,True,central_corridor
163,3.26,47,0.5813,284.33,576.19,311.75,642.85,298.04,642.85,True,left_pocket
163,3.26,18,0.4549,1470.28,637.3,1507.13,737.26,1488.71,737.26,True,central_corridor
163,3.26,35,0.5984,636.35,669.12,670.08,755.35,653.21,755.35,True,left_pocket
163,3.26,64,0.4448,564.29,661.5,599.23,745.03,581.76,745.03,True,left_pocket
163,3.26,17,0.4353,1271.18,494.51,1295.41,551.25,1283.3,551.25,True,central_corridor
163,3.26,65,0.3748,1248.02,744.05,1279.35,861.89,1263.68,861.89,True,central_corridor
163,3.26,41,0.3622,1119.94,553.52,1145.98,626.6,1132.96,626.6,True,left_half_forward
164,3.28,2,0.6763,1465.54,848.07,1518.61,974.53,1492.07,974.53,False,outside
164,3.28,29,0.5143,1268.95,757.14,1311.01,884.84,1289.98,884.84,True,central_corridor
164,3.28,36,0.6028,197.98,612.0,224.83,690.72,211.41,690.72,True,left_pocket
164,3.28,37,0.7124,883.32,588.49,914.23,656.87,898.77,656.87,True,left_half_forward
164,3.28,39,0.7103,1434.85,649.86,1473.02,740.48,1453.93,740.48,True,central_corridor
164,3.28,47,0.5809,284.64,576.78,311.95,643.47,298.3,643.47,True,left_pocket
164,3.28,18,0.4561,1470.25,637.06,1507.21,737.19,1488.73,737.19,True,central_corridor
164,3.28,35,0.6022,635.08,668.09,669.84,755.17,652.46,755.17,True,left_pocket
164,3.28,64,0.4584,561.04,662.71,597.16,746.29,579.1,746.29,True,left_pocket
164,3.28,17,0.4354,1271.26,494.51,1295.5,551.38,1283.38,551.38,True,central_corridor
164,3.28,65,0.3532,1247.57,744.49,1278.3,864.4,1262.93,864.4,True,central_corridor
164,3.28,41,0.3729,1119.98,553.6,1145.98,626.68,1132.98,626.68,True,left_half_forward
164,3.28,66,0.3965,840.07,487.49,859.45,532.73,849.76,532.73,True,left_half_forward
164,3.28,67,0.3641,890.14,478.07,911.69,523.76,900.91,523.76,True,outside
165,3.3,2,0.6761,1465.5,847.98,1518.76,974.57,1492.13,974.57,False,outside
165,3.3,29,0.5166,1268.75,755.47,1310.89,884.9,1289.82,884.9,True,central_corridor
165,3.3,36,0.6139,197.89,611.92,224.9,690.84,211.39,690.84,True,left_pocket
165,3.3,37,0.7184,883.34,588.6,914.14,656.96,898.74,656.96,True,left_half_forward
165,3.3,39,0.7137,1435.0,649.99,1473.01,740.39,1454.0,740.39,True,central_corridor
165,3.3,47,0.5759,284.64,577.06,312.09,643.58,298.37,643.58,True,left_pocket
165,3.3,18,0.4661,1470.2,636.76,1507.26,737.2,1488.73,737.2,True,central_corridor
165,3.3,35,0.6119,634.75,667.56,669.92,755.09,652.33,755.09,True,left_pocket
165,3.3,64,0.4611,559.8,663.17,597.26,746.73,578.53,746.73,True,left_pocket
165,3.3,17,0.4309,1271.24,494.63,1295.48,551.5,1283.36,551.5,True,central_corridor
165,3.3,41,0.3693,1120.03,553.56,1146.01,626.64,1133.02,626.64,True,left_half_forward
165,3.3,66,0.4127,840.06,487.2,859.49,532.67,849.78,532.67,True,left_half_forward
165,3.3,67,0.3635,890.05,478.28,911.7,523.94,900.87,523.94,True,outside
165,3.3,43,0.3519,781.3,515.05,809.91,572.74,795.6,572.74,True,left_half_forward
166,3.32,2,0.6923,1465.58,848.01,1518.79,974.7,1492.19,974.7,False,outside
166,3.32,29,0.5533,1267.37,751.58,1312.5,885.62,1289.93,885.62,True,central_corridor
166,3.32,36,0.6598,196.22,615.43,223.73,691.48,209.97,691.48,True,left_pocket
166,3.32,37,0.6962,884.25,588.39,914.49,657.96,899.37,657.96,True,left_half_forward
166,3.32,39,0.6907,1435.71,649.74,1472.88,740.69,1454.3,740.69,True,central_corridor
166,3.32,47,0.616,285.27,578.11,312.42,643.35,298.85,643.35,True,left_pocket
166,3.32,18,0.4697,1469.88,636.61,1507.3,738.2,1488.59,738.2,True,central_corridor
166,3.32,35,0.5239,629.36,666.6,669.81,754.15,649.59,754.15,True,left_pocket
166,3.32,64,0.5275,555.62,663.1,590.82,750.71,573.22,750.71,True,left_pocket
166,3.32,17,0.4458,1271.39,496.74,1295.65,551.69,1283.52,551.69,True,central_corridor
166,3.32,41,0.378,1120.68,554.32,1146.66,625.34,1133.67,625.34,True,left_half_forward
166,3.32,66,0.4084,840.67,486.53,861.25,532.28,850.96,532.28,True,left_half_forward
167,3.34,2,0.6937,1465.69,847.8,1518.63,974.72,1492.16,974.72,False,outside
167,3.34,29,0.5444,1270.3,754.04,1312.5,887.17,1291.4,887.17,True,central_corridor
167,3.34,36,0.6586,195.09,615.96,222.91,691.64,209.0,691.64,True,left_pocket
167,3.34,37,0.6412,885.62,588.6,914.83,657.94,900.23,657.94,True,left_half_forward
167,3.34,39,0.6525,1436.2,650.77,1472.23,739.57,1454.22,739.57,True,central_corridor
167,3.34,47,0.6039,286.23,579.61,314.41,649.07,300.32,649.07,True,left_pocket
167,3.34,18,0.4025,1470.37,638.52,1506.33,737.83,1488.35,737.83,True,central_corridor
167,3.34,35,0.5256,626.7,666.78,666.51,754.28,646.61,754.28,True,left_pocket
167,3.34,64,0.5825,553.07,665.44,582.95,750.42,568.01,750.42,True,left_pocket
167,3.34,17,0.4449,1272.1,496.9,1295.57,552.3,1283.83,552.3,True,central_corridor
167,3.34,66,0.4203,841.74,487.06,861.68,530.73,851.71,530.73,True,left_half_forward
167,3.34,65,0.3923,1244.03,746.19,1276.41,859.3,1260.22,859.3,True,central_corridor
168,3.36,2,0.6596,1465.68,847.91,1518.32,974.62,1492.0,974.62,False,outside
168,3.36,29,0.5597,1271.31,754.79,1312.52,887.71,1291.91,887.71,True,central_corridor
168,3.36,36,0.636,194.59,615.59,222.56,692.22,208.57,692.22,True,left_pocket
168,3.36,37,0.6572,885.92,588.51,914.87,657.97,900.39,657.97,True,left_half_forward
168,3.36,39,0.648,1436.65,651.07,1471.8,739.26,1454.22,739.26,True,central_corridor
168,3.36,47,0.6073,286.53,580.13,315.11,651.15,300.82,651.15,True,left_pocket
168,3.36,18,0.3902,1470.7,637.45,1506.24,737.18,1488.47,737.18,True,central_corridor
168,3.36,35,0.5492,625.99,666.57,665.27,754.49,645.63,754.49,True,left_pocket
168,3.36,64,0.5939,552.09,666.46,580.43,749.96,566.26,749.96,True,left_pocket
168,3.36,17,0.461,1272.28,497.3,1295.59,552.59,1283.93,552.59,True,central_corridor
168,3.36,66,0.4259,841.89,487.22,861.79,530.24,851.84,530.24,True,left_half_forward
168,3.36,65,0.3889,1243.21,746.52,1275.34,857.24,1259.28,857.24,True,central_corridor
168,3.36,67,0.3698,891.88,477.88,912.4,522.77,902.14,522.77,True,outside
169,3.38,2,0.6616,1465.57,847.76,1518.39,974.67,1491.98,974.67,False,outside
169,3.38,29,0.641,1271.72,755.85,1313.04,886.63,1292.38,886.63,True,central_corridor
169,3.38,36,0.6874,193.11,613.13,220.06,691.54,206.58,691.54,True,left_pocket
169,3.38,37,0.6364,886.33,587.93,914.98,658.26,900.66,658.26,True,left_half_forward
169,3.38,39,0.6094,1436.78,650.92,1472.29,739.48,1454.53,739.48,True,central_corridor
169,3.38,47,0.6033,287.59,581.37,315.82,651.38,301.71,651.38,True,left_pocket
169,3.38,18,0.3888,1470.66,639.91,1505.78,737.34,1488.22,737.34,True,central_corridor
169,3.38,35,0.6191,624.36,669.11,659.98,755.53,642.17,755.53,True,left_pocket
169,3.38,64,0.671,548.53,666.12,575.22,749.51,561.87,749.51,True,left_pocket
169,3.38,17,0.4978,1272.22,496.93,1295.77,553.54,1283.99,553.54,True,central_corridor
169,3.38,66,0.4142,841.52,486.06,862.14,529.79,851.83,529.79,True,left_half_forward
169,3.38,65,0.4575,1241.5,746.97,1273.5,857.82,1257.5,857.82,True,central_corridor
169,3.38,43,0.3613,782.47,513.57,809.19,571.64,795.83,571.64,True,left_half_forward
170,3.4,2,0.6733,1465.51,847.68,1518.43,974.77,1491.97,974.77,False,outside
170,3.4,29,0.6409,1271.98,756.48,1313.27,886.41,1292.62,886.41,True,central_corridor
170,3.4,36,0.6889,192.52,611.81,219.05,691.35,205.79,691.35,True,left_pocket
170,3.4,37,0.6353,886.42,587.62,915.15,658.35,900.78,658.35,True,left_half_forward
170,3.4,39,0.6132,1437.08,650.72,1472.54,739.55,1454.81,739.55,True,central_corridor
170,3.4,47,0.6023,288.13,581.85,315.93,651.24,302.03,651.24,True,left_pocket
170,3.4,18,0.4055,1470.68,640.46,1505.76,737.59,1488.22,737.59,True,central_corridor
170,3.4,35,0.6354,623.61,669.99,658.08,756.0,640.85,756.0,True,left_pocket
170,3.4,64,0.6706,547.23,666.01,573.46,749.56,560.34,749.56,True,left_pocket
170,3.4,17,0.4782,1272.16,496.73,1295.83,553.8,1283.99,553.8,True,central_corridor
170,3.4,66,0.4216,841.34,485.38,862.46,529.54,851.9,529.54,True,left_half_forward
170,3.4,65,0.4592,1240.83,747.11,1273.12,857.77,1256.98,857.77,True,central_corridor
170,3.4,43,0.3626,782.56,513.03,809.11,571.26,795.83,571.26,True,left_half_forward
170,3.4,41,0.3587,1121.76,554.77,1148.47,627.96,1135.11,627.96,True,left_half_forward
171,3.42,2,0.6264,1465.56,847.85,1518.36,974.78,1491.96,974.78,False,outside
171,3.42,29,0.5725,1272.45,758.63,1313.52,892.97,1292.99,892.97,True,central_corridor
171,3.42,36,0.6794,191.49,611.43,217.53,689.66,204.51,689.66,True,left_pocket
171,3.42,37,0.6461,887.21,587.98,915.77,658.2,901.49,658.2,True,left_half_forward
171,3.42,39,0.5295,1437.64,651.52,1472.45,739.92,1455.04,739.92,True,central_corridor
171,3.42,47,0.6437,288.79,581.06,315.78,650.22,302.29,650.22,True,left_pocket
171,3.42,18,0.351,1470.98,642.39,1505.47,738.65,1488.22,738.65,True,central_corridor
171,3.42,35,0.7186,622.3,672.04,653.86,756.02,638.08,756.02,True,left_pocket
171,3.42,64,0.5981,541.69,667.37,568.69,750.36,555.19,750.36,True,left_pocket
171,3.42,17,0.4896,1272.93,497.08,1296.13,554.66,1284.53,554.66,True,central_corridor
171,3.42,66,0.4057,842.71,485.77,863.0,529.34,852.86,529.34,True,left_half_forward
171,3.42,65,0.441,1239.13,746.42,1275.28,858.92,1257.2,858.92,True,central_corridor
171,3.42,43,0.3663,782.48,514.18,808.93,574.61,795.71,574.61,True,left_half_forward
171,3.42,41,0.3598,1122.17,554.35,1147.91,624.6,1135.04,624.6,True,left_half_forward
171,3.42,67,0.3778,893.55,475.21,913.06,522.9,903.31,522.9,True,outside
172,3.44,2,0.6126,1465.91,849.17,1517.66,975.21,1491.78,975.21,False,outside
172,3.44,29,0.5724,1272.41,758.96,1313.51,895.47,1292.96,895.47,True,central_corridor
172,3.44,36,0.6745,191.09,611.19,216.93,688.79,204.01,688.79,True,left_pocket
172,3.44,37,0.6382,887.41,588.2,915.81,658.06,901.61,658.06,True,left_half_forward
172,3.44,39,0.526,1437.71,651.63,1472.5,740.05,1455.11,740.05,True,central_corridor
172,3.44,47,0.6382,289.01,580.7,315.72,649.6,302.37,649.6,True,left_pocket
172,3.44,35,0.7158,622.08,673.06,652.19,755.96,637.13,755.96,True,left_pocket
172,3.44,64,0.5934,539.67,667.92,567.02,750.56,553.34,750.56,True,left_pocket
172,3.44,17,0.485,1273.2,497.51,1296.17,554.92,1284.68,554.92,True,central_corridor
172,3.44,66,0.4101,843.16,485.85,863.18,529.17,853.17,529.17,True,left_half_forward
172,3.44,65,0.4468,1238.53,746.29,1275.9,859.21,1257.22,859.21,True,central_corridor
172,3.44,43,0.3599,782.51,514.64,808.99,575.76,795.75,575.76,True,left_half_forward
172,3.44,41,0.3535,1122.29,554.1,1147.73,623.54,1135.01,623.54,True,left_half_forward
172,3.44,67,0.3797,893.73,475.05,912.96,522.92,903.34,522.92,True,outside
173,3.46,2,0.6105,1466.05,849.72,1517.51,975.35,1491.78,975.35,False,outside
173,3.46,29,0.5728,1272.34,758.89,1313.51,896.38,1292.93,896.38,True,central_corridor
173,3.46,36,0.6766,191.0,610.91,216.85,688.34,203.92,688.34,True,left_pocket
173,3.46,37,0.6386,887.49,588.24,915.88,657.98,901.68,657.98,True,left_half_forward
173,3.46,39,0.5288,1437.86,651.75,1472.42,740.16,1455.14,740.16,True,central_corridor
173,3.46,47,0.6455,289.0,580.53,315.6,649.47,302.3,649.47,True,left_pocket
173,3.46,35,0.7161,622.05,673.42,651.67,755.97,636.86,755.97,True,left_pocket
173,3.46,64,0.5851,539.08,668.04,566.49,750.68,552.78,750.68,True,left_pocket
173,3.46,17,0.4784,1273.39,497.45,1296.16,554.97,1284.77,554.97,True,central_corridor
173,3.46,66,0.407,843.2,486.04,863.21,529.08,853.21,529.08,True,left_half_forward
173,3.46,65,0.4433,1238.38,746.2,1276.26,859.37,1257.32,859.37,True,central_corridor
173,3.46,43,0.3599,782.54,514.88,809.01,575.83,795.78,575.83,True,left_half_forward
173,3.46,67,0.3943,893.87,475.02,912.95,522.9,903.41,522.9,True,outside
174,3.48,2,0.5867,1466.27,850.17,1517.41,975.4,1491.84,975.4,False,outside
174,3.48,29,0.5094,1274.13,766.37,1314.16,897.58,1294.14,897.58,True,central_corridor
174,3.48,36,0.6651,188.43,611.03,217.44,689.87,202.93,689.87,True,left_pocket
174,3.48,37,0.7175,886.76,588.61,915.69,662.68,901.22,662.68,True,left_half_forward
174,3.48,39,0.5767,1438.23,650.94,1471.38,741.35,1454.8,741.35,True,central_corridor
174,3.48,47,0.7079,288.51,580.6,315.65,651.01,302.08,651.01,True,left_pocket
174,3.48,35,0.7423,620.88,674.39,651.64,756.8,636.26,756.8,True,left_pocket
174,3.48,64,0.6076,534.6,665.03,563.02,746.88,548.81,746.88,True,left_pocket
174,3.48,17,0.5095,1273.56,496.96,1296.21,554.53,1284.89,554.53,True,central_corridor
174,3.48,66,0.4371,844.15,485.99,863.53,528.71,853.84,528.71,True,left_half_forward
174,3.48,65,0.4445,1239.34,747.06,1276.63,858.61,1257.98,858.61,True,central_corridor
174,3.48,43,0.4224,784.4,515.4,809.57,573.6,796.99,573.6,True,left_half_forward
174,3.48,18,0.3573,1472.12,646.0,1504.94,739.32,1488.53,739.32,True,central_corridor
174,3.48,41,0.3563,1123.27,554.43,1148.05,625.05,1135.66,625.05,True,left_half_forward
175,3.5,2,0.6306,1466.38,849.58,1517.45,975.64,1491.92,975.64,False,outside
175,3.5,29,0.5524,1275.9,768.95,1315.83,899.2,1295.86,899.2,True,central_corridor
175,3.5,36,0.5821,186.37,616.14,218.79,693.62,202.58,693.62,True,left_pocket
175,3.5,37,0.7238,886.63,589.36,915.37,664.25,901.0,664.25,True,left_half_forward
175,3.5,39,0.5907,1439.94,650.94,1470.55,741.55,1455.24,741.55,True,central_corridor
175,3.5,47,0.7337,288.58,580.95,315.55,651.3,302.06,651.3,True,left_pocket
175,3.5,35,0.7116,618.26,676.77,653.13,758.95,635.7,758.95,True,left_pocket
175,3.5,64,0.6705,527.46,665.33,561.12,750.05,544.29,750.05,True,left_pocket
175,3.5,17,0.5933,1274.67,496.2,1296.13,554.52,1285.4,554.52,True,central_corridor
175,3.5,66,0.3719,846.53,487.57,864.86,529.51,855.7,529.51,True,left_half_forward
175,3.5,65,0.5549,1238.75,747.03,1278.15,858.87,1258.45,858.87,True,central_corridor
175,3.5,43,0.4542,785.97,515.99,809.41,571.96,797.69,571.96,True,left_half_forward
175,3.5,18,0.3903,1472.33,645.39,1504.77,739.52,1488.55,739.52,True,central_corridor
175,3.5,41,0.3809,1124.6,554.64,1148.46,627.82,1136.53,627.82,True,left_half_forward
176,3.52,2,0.6249,1466.32,849.44,1517.47,975.72,1491.9,975.72,False,outside
176,3.52,29,0.5471,1276.55,770.02,1316.3,899.86,1296.42,899.86,True,central_corridor
176,3.52,36,0.5762,185.44,618.05,219.43,695.25,202.44,695.25,True,left_pocket
176,3.52,37,0.7201,886.72,589.53,915.34,664.68,901.03,664.68,True,left_half_forward
176,3.52,39,0.5921,1440.19,650.65,1470.16,741.48,1455.18,741.48,True,central_corridor
176,3.52,47,0.7409,288.49,580.92,315.54,651.18,302.01,651.18,True,left_pocket
176,3.52,35,0.7157,617.12,677.47,653.54,759.59,635.33,759.59,True,left_pocket
176,3.52,64,0.667,524.61,665.11,559.56,751.09,542.08,751.09,True,left_pocket
176,3.52,17,0.5955,1275.08,495.91,1296.02,554.62,1285.55,554.62,True,central_corridor
176,3.52,66,0.3801,847.22,487.24,865.28,529.68,856.25,529.68,True,left_half_forward
176,3.52,65,0.5523,1238.72,746.94,1278.54,858.77,1258.63,858.77,True,central_corridor
176,3.52,43,0.4568,786.36,516.1,809.27,571.29,797.81,571.29,True,left_half_forward
176,3.52,18,0.4065,1472.24,645.11,1504.73,739.48,1488.49,739.48,True,central_corridor
176,3.52,41,0.3667,1125.03,554.86,1148.41,628.71,1136.72,628.71,True,left_half_forward
177,3.54,2,0.6228,1466.17,849.35,1517.52,975.82,1491.85,975.82,False,outside
177,3.54,29,0.5493,1276.71,770.49,1316.45,899.6,1296.58,899.6,True,central_corridor
177,3.54,36,0.5703,185.17,619.02,219.45,695.8,202.31,695.8,True,left_pocket
177,3.54,37,0.7141,886.72,589.59,915.41,664.86,901.06,664.86,True,left_half_forward
177,3.54,39,0.5891,1440.3,650.59,1470.07,741.51,1455.19,741.51,True,central_corridor
177,3.54,47,0.7453,288.4,580.71,315.48,651.3,301.94,651.3,True,left_pocket
177,3.54,35,0.7079,616.7,677.69,653.82,759.78,635.26,759.78,True,left_pocket
177,3.54,64,0.6689,523.66,664.92,559.03,751.41,541.35,751.41,True,left_pocket
177,3.54,17,0.5878,1275.28,495.73,1295.95,554.59,1285.62,554.59,True,central_corridor
177,3.54,66,0.3845,847.39,487.11,865.47,529.93,856.43,529.93,True,left_half_forward
177,3.54,65,0.5471,1238.75,746.83,1278.73,858.76,1258.74,858.76,True,central_corridor
